alpha_2_code,alpha_3_code,numeric_code,subdivision_category_id,subdivision_code,subdivision_footnote,subdivision_parent
"MW","MWI","454","367","MW-NB","*","MW-N"
"MW","MWI","454","367","MW-RU","*","MW-N"
"MW","MWI","454","135","MW-S","*",""
"MW","MWI","454","367","MW-BA","*","MW-S"
"MW","MWI","454","367","MW-BL","*","MW-S"
"MW","MWI","454","367","MW-CK","*","MW-S"
"MW","MWI","454","367","MW-CR","*","MW-S"
"MW","MWI","454","367","MW-MG","*","MW-S"
"MW","MWI","454","367","MW-MH","*","MW-S"
"MW","MWI","454","367","MW-MU","*","MW-S"
"MW","MWI","454","367","MW-MW","*","MW-S"
"MW","MWI","454","367","MW-NE","*","MW-S"
"MW","MWI","454","367","MW-NS","*","MW-S"
"MW","MWI","454","367","MW-PH","*","MW-S"
"MW","MWI","454","367","MW-TH","*","MW-S"
"MW","MWI","454","367","MW-ZO","*","MW-S"
"MX","MEX","484","239","MX-AGU","",""
"MX","MEX","484","239","MX-BCN","",""
"MX","MEX","484","239","MX-BCS","",""
"MX","MEX","484","239","MX-CAM","",""
"MX","MEX","484","239","MX-CHH","",""
"MX","MEX","484","239","MX-CHP","",""
"MX","MEX","484","239","MX-COA","",""
"MX","MEX","484","239","MX-COL","",""
"MX","MEX","484","239","MX-DUR","",""
"MX","MEX","484","239","MX-GRO","",""
"MX","MEX","484","239","MX-GUA","",""
"MX","MEX","484","239","MX-HID","",""
"MX","MEX","484","239","MX-JAL","",""
"MX","MEX","484","239","MX-MEX","",""
"MX","MEX","484","239","MX-MIC","",""
"MX","MEX","484","239","MX-MOR","",""
"MX","MEX","484","239","MX-NAY","",""
"MX","MEX","484","239","MX-NLE","",""
"MX","MEX","484","239","MX-OAX","",""
"MX","MEX","484","239","MX-PUE","",""
"MX","MEX","484","239","MX-QUE","",""
"MX","MEX","484","239","MX-ROO","",""
"MX","MEX","484","239","MX-SIN","",""
"MX","MEX","484","239","MX-SLP","",""
"MX","MEX","484","239","MX-SON","",""
"MX","MEX","484","239","MX-TAB","",""
"MX","MEX","484","239","MX-TAM","",""
"MX","MEX","484","239","MX-TLA","",""
"MX","MEX","484","239","MX-VER","",""
"MX","MEX","484","239","MX-YUC","",""
"MX","MEX","484","239","MX-ZAC","",""
"MX","MEX","484","341","MX-CMX","",""
"MY","MYS","458","147","MY-14","",""
"MY","MYS","458","147","MY-15","",""
"MY","MYS","458","147","MY-16","",""
"MY","MYS","458","156","MY-01","",""
"MY","MYS","458","156","MY-02","",""
"MY","MYS","458","156","MY-03","",""
"MY","MYS","458","156","MY-04","",""
"MY","MYS","458","156","MY-05","",""
"MY","MYS","458","156","MY-06","",""
"MY","MYS","458","156","MY-07","",""
"MY","MYS","458","156","MY-08","",""
"MY","MYS","458","156","MY-09","",""
"MY","MYS","458","156","MY-10","",""
"MY","MYS","458","156","MY-11","",""
"MY","MYS","458","156","MY-12","",""
"MY","MYS","458","156","MY-13","",""
"MZ","MOZ","508","131","MZ-MPM","",""
"MZ","MOZ","508","281","MZ-A","*",""
"MZ","MOZ","508","281","MZ-B","",""
"MZ","MOZ","508","281","MZ-G","",""
"MZ","MOZ","508","281","MZ-I","",""
"MZ","MOZ","508","281","MZ-L","",""
"MZ","MOZ","508","281","MZ-N","",""
"MZ","MOZ","508","281","MZ-P","",""
"MZ","MOZ","508","281","MZ-Q","",""
"MZ","MOZ","508","281","MZ-S","*",""
"MZ","MOZ","508","281","MZ-T","",""
"NA","NAM","516","157","NA-CA","*",""
"NA","NAM","516","157","NA-ER","*",""
"NA","NAM","516","157","NA-HA","*",""
"NA","NAM","516","157","NA-KA","*",""
"NA","NAM","516","157","NA-KE","*",""
"NA","NAM","516","157","NA-KH","*",""
"NA","NAM","516","157","NA-KU","*",""
"NA","NAM","516","157","NA-KW","*",""
"NA","NAM","516","157","NA-OD","*",""
"NA","NAM","516","157","NA-OH","*",""
"NA","NAM","516","157","NA-ON","*",""
"NA","NAM","516","157","NA-OS","*",""
"NA","NAM","516","157","NA-OT","*",""
"NA","NAM","516","157","NA-OW","*",""
"NE","NER","562","110","NE-8","",""
"NE","NER","562","282","NE-1","",""
"NE","NER","562","282","NE-2","",""
"NE","NER","562","282","NE-3","",""
"NE","NER","562","282","NE-4","",""
"NE","NER","562","282","NE-5","",""
"NE","NER","562","282","NE-6","",""
"NE","NER","562","282","NE-7","",""
"NG","NGA","566","200","NG-AB","*",""
"NG","NGA","566","200","NG-AD","*",""
"NG","NGA","566","200","NG-AK","",""
"NG","NGA","566","200","NG-AN","*",""
"NG","NGA","566","200","NG-BA","",""
"NG","NGA","566","200","NG-BE","*",""
"NG","NGA","566","200","NG-BO","*",""
"NG","NGA","566","200","NG-BY","*",""
"NG","NGA","566","200","NG-CR","*",""
"NG","NGA","566","200","NG-DE","*",""
"NG","NGA","566","200","NG-EB","*",""
"NG","NGA","566","200","NG-ED","*",""
"NG","NGA","566","200","NG-EK","*",""
"NG","NGA","566","200","NG-EN","*",""
"NG","NGA","566","200","NG-GO","*",""
"NG","NGA","566","200","NG-IM","*",""
"NG","NGA","566","200","NG-JI","*",""
"NG","NGA","566","200","NG-KD","",""
"NG","NGA","566","200","NG-KE","*",""
"NG","NGA","566","200","NG-KN","",""
"NG","NGA","566","200","NG-KO","*",""
"NG","NGA","566","200","NG-KT","",""
"NG","NGA","566","200","NG-KW","*",""
"NG","NGA","566","200","NG-LA","",""
"NG","NGA","566","200","NG-NA","*",""
"NG","NGA","566","200","NG-NI","*",""
"NG","NGA","566","200","NG-OG","*",""
"NG","NGA","566","200","NG-ON","*",""
"NG","NGA","566","200","NG-OS","*",""
"NG","NGA","566","200","NG-OY","*",""
"NG","NGA","566","200","NG-PL","*",""
"NG","NGA","566","200","NG-RI","*",""
"NG","NGA","566","200","NG-SO","",""
"NG","NGA","566","200","NG-TA","*",""
"NG","NGA","566","200","NG-YO","*",""
"NG","NGA","566","200","NG-ZA","*",""
"NG","NGA","566","435","NG-FC","",""
"NI","NIC","558","111","NI-BO","*",""
"NI","NIC","558","111","NI-CA","*",""
"NI","NIC","558","111","NI-CI","*",""
"NI","NIC","558","111","NI-CO","*",""
"NI","NIC","558","111","NI-ES","*",""
"NI","NIC","558","111","NI-GR","*",""
"NI","NIC","558","111","NI-JI","*",""
"NI","NIC","558","111","NI-LE","*",""
"NI","NIC","558","111","NI-MD","*",""
"NI","NIC","558","111","NI-MN","*",""
"NI","NIC","558","111","NI-MS","*",""
"NI","NIC","558","111","NI-MT","*",""
"NI","NIC","558","111","NI-NS","*",""
"NI","NIC","558","111","NI-RI","*",""
"NI","NIC","558","111","NI-SJ","*",""
"NI","NIC","558","310","NI-AN","*",""
"NI","NIC","558","310","NI-AS","*",""
"NL","NLD","528","387","NL-DR","",""
"NL","NLD","528","387","NL-FL","*",""
"NL","NLD","528","387","NL-FR","",""
"NL","NLD","528","387","NL-GE","",""
"NL","NLD","528","387","NL-GR","",""
"NL","NLD","528","387","NL-LI","",""
"NL","NLD","528","387","NL-NB","",""
"NL","NLD","528","387","NL-NH","",""
"NL","NLD","528","387","NL-OV","",""
"NL","NLD","528","387","NL-UT","",""
"NL","NLD","528","387","NL-ZE","",""
"NL","NLD","528","387","NL-ZH","",""
"NL","NLD","528","398","NL-AW","*",""
"NL","NLD","528","398","NL-CW","*",""
"NL","NLD","528","398","NL-SX","*",""
"NL","NLD","528","413","NL-BQ1","*",""
"NL","NLD","528","413","NL-BQ2","*",""
"NL","NLD","528","413","NL-BQ3","*",""
"NO","NOR","578","257","NO-01","",""
"NO","NOR","578","257","NO-02","",""
"NO","NOR","578","257","NO-03","",""
"NO","NOR","578","257","NO-04","",""
"NO","NOR","578","257","NO-05","",""
"NO","NOR","578","257","NO-06","",""
"NO","NOR","578","257","NO-07","",""
"NO","NOR","578","257","NO-08","",""
"NO","NOR","578","257","NO-09","",""
"NO","NOR","578","257","NO-10","",""
"NO","NOR","578","257","NO-11","",""
"NO","NOR","578","257","NO-12","",""
"NO","NOR","578","257","NO-14","",""
"NO","NOR","578","257","NO-15","",""
"NO","NOR","578","257","NO-18","",""
"NO","NOR","578","257","NO-19","",""
"NO","NOR","578","257","NO-20","",""
"NO","NOR","578","257","NO-50","",""
"NO","NOR","578","345","NO-21","",""
"NO","NOR","578","345","NO-22","",""
"NP","NPL","524","178","NP-1","",""
"NP","NPL","524","258","NP-BA","","NP-1"
"NP","NPL","524","258","NP-JA","","NP-1"
"NP","NPL","524","258","NP-NA","","NP-1"
"NP","NPL","524","178","NP-2","",""
"NP","NPL","524","258","NP-BH","","NP-2"
"NP","NPL","524","258","NP-KA","","NP-2"
"NP","NPL","524","258","NP-RA","","NP-2"
"NP","NPL","524","178","NP-3","",""
"NP","NPL","524","258","NP-DH","","NP-3"
"NP","NPL","524","258","NP-GA","","NP-3"
"NP","NPL","524","258","NP-LU","","NP-3"
"NP","NPL","524","178","NP-4","",""
"NP","NPL","524","258","NP-KO","","NP-4"
"NP","NPL","524","258","NP-ME","","NP-4"
"NP","NPL","524","258","NP-SA","","NP-4"
"NP","NPL","524","178","NP-5","",""
"NP","NPL","524","258","NP-MA","","NP-5"
"NP","NPL","524","258","NP-SE","","NP-5"
"NP","NPL","524","477","NP-P1","*",""
"NP","NPL","524","477","NP-P2","*",""
"NP","NPL","524","477","NP-P3","*",""
"NP","NPL","524","477","NP-P4","*",""
"NP","NPL","524","477","NP-P5","*",""
"NP","NPL","524","477","NP-P6","*",""
"NP","NPL","524","477","NP-P7","*",""
"NR","NRU","520","172","NR-01","*",""
"NR","NRU","520","172","NR-02","*",""
"NR","NRU","520","172","NR-03","*",""
"NR","NRU","520","172","NR-04","*",""
"NR","NRU","520","172","NR-05","*",""
"NR","NRU","520","172","NR-06","*",""
"NR","NRU","520","172","NR-07","*",""
"NR","NRU","520","172","NR-08","*",""
"NR","NRU","520","172","NR-09","*",""
"NR","NRU","520","172","NR-10","*",""
"NR","NRU","520","172","NR-11","*",""
"NR","NRU","520","172","NR-12","*",""
"NR","NRU","520","172","NR-13","*",""
"NR","NRU","520","172","NR-14","*",""
"NZ","NZL","554","388","NZ-AUK","",""
"NZ","NZL","554","388","NZ-BOP","",""
"NZ","NZL","554","388","NZ-CAN","",""
"NZ","NZL","554","388","NZ-GIS","",""
"NZ","NZL","554","388","NZ-HKB","",""
"NZ","NZL","554","388","NZ-MBH","",""
"NZ","NZL","554","388","NZ-MWT","",""
"NZ","NZL","554","388","NZ-NSN","",""
"NZ","NZL","554","388","NZ-NTL","",""
"NZ","NZL","554","388","NZ-OTA","",""
"NZ","NZL","554","388","NZ-STL","",""
"NZ","NZL","554","388","NZ-TAS","",""
"NZ","NZL","554","388","NZ-TKI","",""
"NZ","NZL","554","388","NZ-WGN","",""
"NZ","NZL","554","388","NZ-WKO","",""
"NZ","NZL","554","388","NZ-WTC","",""
"NZ","NZL","554","440","NZ-CIT","*",""
"OM","OMN","512","399","OM-BJ","*",""
"OM","OMN","512","399","OM-BS","*",""
"OM","OMN","512","399","OM-BU","*",""
"OM","OMN","512","399","OM-DA","*",""
"OM","OMN","512","399","OM-MA","*",""
"OM","OMN","512","399","OM-MU","*",""
"OM","OMN","512","399","OM-SJ","*",""
"OM","OMN","512","399","OM-SS","*",""
"OM","OMN","512","399","OM-WU","*",""
"OM","OMN","512","399","OM-ZA","*",""
"OM","OMN","512","399","OM-ZU","*",""
"PA","PAN","591","232","PA-EM","*",""
"PA","PAN","591","232","PA-KY","*",""
"PA","PAN","591","232","PA-NB","*",""
"PA","PAN","591","389","PA-1","",""
"PA","PAN","591","389","PA-10","*",""
"PA","PAN","591","389","PA-2","",""
"PA","PAN","591","389","PA-3","",""
"PA","PAN","591","389","PA-4","",""
"PA","PAN","591","389","PA-5","",""
"PA","PAN","591","389","PA-6","",""
"PA","PAN","591","389","PA-7","",""
"PA","PAN","591","389","PA-8","",""
"PA","PAN","591","389","PA-9","",""
"PE","PER","604","127","PE-AMA","",""
"PE","PER","604","127","PE-ANC","",""
"PE","PER","604","127","PE-APU","",""
"PE","PER","604","127","PE-ARE","",""
"PE","PER","604","127","PE-AYA","",""
"PE","PER","604","127","PE-CAJ","",""
"PE","PER","604","127","PE-CAL","",""
"PE","PER","604","127","PE-CUS","",""
"PE","PER","604","127","PE-HUC","",""
"PE","PER","604","127","PE-HUV","",""
"PE","PER","604","127","PE-ICA","",""
"PE","PER","604","127","PE-JUN","",""
"PE","PER","604","127","PE-LAL","",""
"PE","PER","604","127","PE-LAM","",""
"PE","PER","604","127","PE-LIM","",""
"PE","PER","604","127","PE-LOR","",""
"PE","PER","604","127","PE-MDD","",""
"PE","PER","604","127","PE-MOQ","",""
"PE","PER","604","127","PE-PAS","",""
"PE","PER","604","127","PE-PIU","",""
"PE","PER","604","127","PE-PUN","",""
"PE","PER","604","127","PE-SAM","",""
"PE","PER","604","127","PE-TAC","",""
"PE","PER","604","127","PE-TUM","",""
"PE","PER","604","127","PE-UCA","",""
"PE","PER","604","190","PE-LMA","*",""
"PG","PNG","598","137","PG-NCD","",""
"PG","PNG","598","173","PG-CPK","",""
"PG","PNG","598","173","PG-CPM","",""
"PG","PNG","598","173","PG-EBR","",""
"PG","PNG","598","173","PG-EHG","",""
"PG","PNG","598","173","PG-EPW","",""
"PG","PNG","598","173","PG-ESW","",""
"PG","PNG","598","173","PG-GPK","",""
"PG","PNG","598","173","PG-HLA","*",""
"PG","PNG","598","173","PG-JWK","*",""
"PG","PNG","598","173","PG-MBA","",""
"PG","PNG","598","173","PG-MPL","",""
"PG","PNG","598","173","PG-MPM","",""
"PG","PNG","598","173","PG-MRL","",""
"PG","PNG","598","173","PG-NIK","",""
"PG","PNG","598","173","PG-NPP","",""
"PG","PNG","598","173","PG-SAN","",""
"PG","PNG","598","173","PG-SHM","",""
"PG","PNG","598","173","PG-WBK","",""
"PG","PNG","598","173","PG-WHM","",""
"PG","PNG","598","173","PG-WPD","",""
"PG","PNG","598","186","PG-NSB","",""
"PH","PHL","608","128","PH-00","*",""
"PH","PHL","608","128","PH-01","*",""
"PH","PHL","608","260","PH-ILN","*","PH-01"
"PH","PHL","608","260","PH-ILS","*","PH-01"
"PH","PHL","608","260","PH-LUN","*","PH-01"
"PH","PHL","608","260","PH-PAN","*","PH-01"
"PH","PHL","608","128","PH-02","*",""
"PH","PHL","608","260","PH-BTN","*","PH-02"
"PH","PHL","608","260","PH-CAG","*","PH-02"
"PH","PHL","608","260","PH-ISA","*","PH-02"
"PH","PHL","608","260","PH-NUV","*","PH-02"
"PH","PHL","608","260","PH-QUI","*","PH-02"
"PH","PHL","608","128","PH-03","*",""
"PH","PHL","608","260","PH-AUR","*","PH-03"
"PH","PHL","608","260","PH-BAN","*","PH-03"
"PH","PHL","608","260","PH-BUL","*","PH-03"
"PH","PHL","608","260","PH-NUE","*","PH-03"
"PH","PHL","608","260","PH-PAM","*","PH-03"
"PH","PHL","608","260","PH-TAR","*","PH-03"
"PH","PHL","608","260","PH-ZMB","*","PH-03"
"PH","PHL","608","128","PH-05","*",""
"PH","PHL","608","260","PH-ALB","*","PH-05"
"PH","PHL","608","260","PH-CAN","*","PH-05"
"PH","PHL","608","260","PH-CAS","*","PH-05"
"PH","PHL","608","260","PH-CAT","*","PH-05"
"PH","PHL","608","260","PH-MAS","*","PH-05"
"PH","PHL","608","260","PH-SOR","*","PH-05"
"PH","PHL","608","128","PH-06","*",""
"PH","PHL","608","260","PH-AKL","*","PH-06"
"PH","PHL","608","260","PH-ANT","*","PH-06"
"PH","PHL","608","260","PH-CAP","*","PH-06"
"PH","PHL","608","260","PH-GUI","*","PH-06"
"PH","PHL","608","260","PH-ILI","*","PH-06"
"PH","PHL","608","260","PH-NEC","*","PH-06"
"PH","PHL","608","128","PH-07","*",""
"PH","PHL","608","260","PH-BOH","*","PH-07"
"PH","PHL","608","260","PH-CEB","*","PH-07"
"PH","PHL","608","260","PH-NER","*","PH-07"
"PH","PHL","608","260","PH-SIG","*","PH-07"
"PH","PHL","608","128","PH-08","*",""
"PH","PHL","608","260","PH-BIL","*","PH-08"
"PH","PHL","608","260","PH-EAS","*","PH-08"
"PH","PHL","608","260","PH-LEY","*","PH-08"
"PH","PHL","608","260","PH-NSA","*","PH-08"
"PH","PHL","608","260","PH-SLE","*","PH-08"
"PH","PHL","608","260","PH-WSA","*","PH-08"
"PH","PHL","608","128","PH-09","*",""
"PH","PHL","608","260","PH-BAS","*","PH-09"
"PH","PHL","608","260","PH-ZAN","*","PH-09"
"PH","PHL","608","260","PH-ZAS","*","PH-09"
"PH","PHL","608","260","PH-ZSI","*","PH-09"
"PH","PHL","608","128","PH-10","*",""
"PH","PHL","608","260","PH-BUK","*","PH-10"
"PH","PHL","608","260","PH-CAM","*","PH-10"
"PH","PHL","608","260","PH-MSC","*","PH-10"
"PH","PHL","608","260","PH-MSR","*","PH-10"
"PH","PHL","608","128","PH-11","*",""
"PH","PHL","608","260","PH-COM","*","PH-11"
"PH","PHL","608","260","PH-DAO","*","PH-11"
"PH","PHL","608","260","PH-DAS","*","PH-11"
"PH","PHL","608","260","PH-DAV","*","PH-11"
"PH","PHL","608","260","PH-DVO","*","PH-11"
"PH","PHL","608","260","PH-SAR","*","PH-11"
"PH","PHL","608","260","PH-SCO","*","PH-11"
"PH","PHL","608","128","PH-12","*",""
"PH","PHL","608","260","PH-LAN","*","PH-12"
"PH","PHL","608","260","PH-NCO","*","PH-12"
"PH","PHL","608","260","PH-SUK","*","PH-12"
"PH","PHL","608","128","PH-13","*",""
"PH","PHL","608","260","PH-AGN","*","PH-13"
"PH","PHL","608","260","PH-AGS","*","PH-13"
"PH","PHL","608","260","PH-DIN","*","PH-13"
"PH","PHL","608","260","PH-SUN","*","PH-13"
"PH","PHL","608","260","PH-SUR","*","PH-13"
"PH","PHL","608","128","PH-14","*",""
"PH","PHL","608","260","PH-LAS","*","PH-14"
"PH","PHL","608","260","PH-MAG","*","PH-14"
"PH","PHL","608","260","PH-SLU","*","PH-14"
"PH","PHL","608","260","PH-TAW","*","PH-14"
"PH","PHL","608","128","PH-15","*",""
"PH","PHL","608","260","PH-ABR","*","PH-15"
"PH","PHL","608","260","PH-APA","*","PH-15"
"PH","PHL","608","260","PH-BEN","*","PH-15"
"PH","PHL","608","260","PH-IFU","*","PH-15"
"PH","PHL","608","260","PH-KAL","*","PH-15"
"PH","PHL","608","260","PH-MOU","*","PH-15"
"PH","PHL","608","128","PH-40","*",""
"PH","PHL","608","260","PH-BTG","*","PH-40"
"PH","PHL","608","260","PH-CAV","*","PH-40"
"PH","PHL","608","260","PH-LAG","*","PH-40"
"PH","PHL","608","260","PH-QUE","*","PH-40"
"PH","PHL","608","260","PH-RIZ","*","PH-40"
"PH","PHL","608","128","PH-41","*",""
"PH","PHL","608","260","PH-MAD","*","PH-41"
"PH","PHL","608","260","PH-MDC","*","PH-41"
"PH","PHL","608","260","PH-MDR","*","PH-41"
"PH","PHL","608","260","PH-PLW","*","PH-41"
"PH","PHL","608","260","PH-ROM","*","PH-41"
"PK","PAK","586","138","PK-GB","*",""
"PK","PAK","586","138","PK-JK","",""
"PK","PAK","586","191","PK-IS","",""
"PK","PAK","586","261","PK-BA","",""
"PK","PAK","586","261","PK-KP","*",""
"PK","PAK","586","261","PK-PB","",""
"PK","PAK","586","261","PK-SD","",""
"PL","POL","616","217","PL-02","",""
"PL","POL","616","217","PL-04","",""
"PL","POL","616","217","PL-06","",""
"PL","POL","616","217","PL-08","",""
"PL","POL","616","217","PL-10","",""
"PL","POL","616","217","PL-12","",""
"PL","POL","616","217","PL-14","",""
"PL","POL","616","217","PL-16","",""
"PL","POL","616","217","PL-18","",""
"PL","POL","616","217","PL-20","",""
"PL","POL","616","217","PL-22","",""
"PL","POL","616","217","PL-24","",""
"PL","POL","616","217","PL-26","",""
"PL","POL","616","217","PL-28","",""
"PL","POL","616","217","PL-30","",""
"PL","POL","616","217","PL-32","",""
"PS","PSE","275","349","PS-BTH","",""
"PS","PSE","275","349","PS-DEB","",""
"PS","PSE","275","349","PS-GZA","*",""
"PS","PSE","275","349","PS-HBN","",""
"PS","PSE","275","349","PS-JEM","",""
"PS","PSE","275","349","PS-JEN","",""
"PS","PSE","275","349","PS-JRH","",""
"PS","PSE","275","349","PS-KYS","",""
"PS","PSE","275","349","PS-NBS","",""
"PS","PSE","275","349","PS-NGZ","",""
"PS","PSE","275","349","PS-QQA","",""
"PS","PSE","275","349","PS-RBH","*",""
"PS","PSE","275","349","PS-RFH","",""
"PS","PSE","275","349","PS-SLT","",""
"PS","PSE","275","349","PS-TBS","",""
"PS","PSE","275","349","PS-TKM","",""
"PT","PRT","620","270","PT-20","",""
"PT","PRT","620","270","PT-30","",""
"PT","PRT","620","304","PT-01","",""
"PT","PRT","620","304","PT-02","",""
"PT","PRT","620","304","PT-03","",""
"PT","PRT","620","304","PT-04","",""
"PT","PRT","620","304","PT-05","",""
"PT","PRT","620","304","PT-06","",""
"PT","PRT","620","304","PT-07","",""
"PT","PRT","620","304","PT-08","",""
"PT","PRT","620","304","PT-09","",""
"PT","PRT","620","304","PT-10","",""
"PT","PRT","620","304","PT-11","",""
"PT","PRT","620","304","PT-12","",""
"PT","PRT","620","304","PT-13","",""
"PT","PRT","620","304","PT-14","",""
"PT","PRT","620","304","PT-15","",""
"PT","PRT","620","304","PT-16","",""
"PT","PRT","620","304","PT-17","",""
"PT","PRT","620","304","PT-18","",""
"PW","PLW","585","129","PW-002","*",""
"PW","PLW","585","129","PW-004","*",""
"PW","PLW","585","129","PW-010","*",""
"PW","PLW","585","129","PW-050","*",""
"PW","PLW","585","129","PW-100","*",""
"PW","PLW","585","129","PW-150","*",""
"PW","PLW","585","129","PW-212","*",""
"PW","PLW","585","129","PW-214","*",""
"PW","PLW","585","129","PW-218","*",""
"PW","PLW","585","129","PW-222","*",""
"PW","PLW","585","129","PW-224","*",""
"PW","PLW","585","129","PW-226","*",""
"PW","PLW","585","129","PW-227","*",""
"PW","PLW","585","129","PW-228","*",""
"PW","PLW","585","129","PW-350","*",""
"PW","PLW","585","129","PW-370","*",""
"PY","PRY","600","295","PY-1","",""
"PY","PRY","600","295","PY-10","",""
"PY","PRY","600","295","PY-11","",""
"PY","PRY","600","295","PY-12","",""
"PY","PRY","600","295","PY-13","",""
"PY","PRY","600","295","PY-14","",""
"PY","PRY","600","295","PY-15","",""
"PY","PRY","600","295","PY-16","",""
"PY","PRY","600","295","PY-19","",""
"PY","PRY","600","295","PY-2","",""
"PY","PRY","600","295","PY-3","",""
"PY","PRY","600","295","PY-4","",""
"PY","PRY","600","295","PY-5","",""
"PY","PRY","600","295","PY-6","",""
"PY","PRY","600","295","PY-7","",""
"PY","PRY","600","295","PY-8","",""
"PY","PRY","600","295","PY-9","",""
"PY","PRY","600","350","PY-ASU","",""
"QA","QAT","634","179","QA-DA","*",""
"QA","QAT","634","179","QA-KH","*",""
"QA","QAT","634","179","QA-MS","*",""
"QA","QAT","634","179","QA-RA","*",""
"QA","QAT","634","179","QA-SH","*",""
"QA","QAT","634","179","QA-US","*",""
"QA","QAT","634","179","QA-WA","*",""
"QA","QAT","634","179","QA-ZA","*",""
"RO","ROU","642","296","RO-AB","",""
"RO","ROU","642","296","RO-AG","",""
"RO","ROU","642","296","RO-AR","",""
"RO","ROU","642","296","RO-BC","",""
"RO","ROU","642","296","RO-BH","",""
